"04","85613","AZ",
"04","85614","AZ",
"04","85615","AZ",
"04","85616","AZ",
"04","85617","AZ",
"04","85618","AZ",
"04","85621","AZ",
"04","85623","AZ",
"04","85624","AZ",
"04","85625","AZ",
"04","85629","AZ",
"04","85630","AZ",
"04","85631","AZ",
"04","85632","AZ",
"04","85634","AZ",
"04","85635","AZ",
"04","85637","AZ",
"04","85638","AZ",
"04","85640","AZ",
"04","85641","AZ",
"04","85643","AZ",
"04","85645","AZ",
"04","85653","AZ",
"04","85701","AZ",
"04","85704","AZ",
"04","85705","AZ",
"04","85706","AZ",
"04","85708","AZ",
"04","85710","AZ",
"04","85711","AZ",
"04","85712","AZ",
"04","85713","AZ",
"04","85714","AZ",
"04","85715","AZ",
"04","85716","AZ",
"04","85718","AZ",
"04","85719","AZ",
"04","85730","AZ",
"04","85735","AZ",
"04","85736","AZ",
"04","85737","AZ",
"04","85741","AZ",
"04","85743","AZ",
"04","85745","AZ",
"04","85746","AZ",
"04","85747","AZ",
"04","85748","AZ",
"04","85749","AZ",
"04","85901","AZ",
"04","85920","AZ",
"04","85922","AZ",
"04","85924","AZ",
"04","85925","AZ",
"04","85928","AZ",
"04","85929","AZ",
"04","85935","AZ",
"04","85936","AZ",
"04","85937","AZ",
"04","85938","AZ",
"04","86001","AZ",
"04","86004","AZ",
"04","86021","AZ",
"04","86022","AZ",
"04","86025","AZ",
"04","86030","AZ",
"04","86033","AZ",
"04","86034","AZ",
"04","86035","AZ",
"04","86036","AZ",
"04","86038","AZ",
"04","86039","AZ",
"04","86040","AZ",
"04","86042","AZ",
"04","86043","AZ",
"04","86044","AZ",
"04","86045","AZ",
"04","86046","AZ",
"04","86047","AZ",
"04","86053","AZ",
"04","86054","AZ",
"04","86301","AZ",
"04","86303","AZ",
"04","86314","AZ",
"04","86320","AZ",
"04","86321","AZ",
"04","86322","AZ",
"04","86323","AZ",
"04","86324","AZ",
"04","86325","AZ",
"04","86326","AZ",
"04","86327","AZ",
"04","86332","AZ",
"04","86333","AZ",
"04","86334","AZ",
"04","86335","AZ",
"04","86336","AZ",
"04","86337","AZ",
"04","86343","AZ",
"04","86401","AZ",
"04","86403","AZ",
"04","86412","AZ",
"04","86430","AZ",
"04","86432","AZ",
"04","86434","AZ",
"04","86435","AZ",
"04","86436","AZ",
"04","86440","AZ",
"04","86441","AZ",
"04","86442","AZ",
"04","86444","AZ",
"04","86502","AZ",
"04","86503","AZ",
"04","86505","AZ",
"04","86507","AZ",
"04","86509","AZ",
"04","86510","AZ",
"04","86514","AZ",
"04","86535","AZ",
"04","86538","AZ",
"04","86556","AZ",
"05","71601","AR",
"05","71602","AR",
"05","71603","AR",
"05","71630","AR",
"05","71631","AR",
"05","71635","AR",
"05","71638","AR",
"05","71639","AR",
"05","71640","AR",
"05","71642","AR",
"05","71643","AR",
"05","71644","AR",
"05","71646","AR",
"05","71647","AR",
"05","71651","AR",
"05","71652","AR",
"05","71653","AR",
"05","71654","AR",
"05","71655","AR",
"05","71658","AR",
"05","71660","AR",
"05","71661","AR",
"05","71662","AR",
"05","71663","AR",
"05","71665","AR",
"05","71666","AR",
"05","71667","AR",
"05","71670","AR",
"05","71671","AR",
"05","71674","AR",
"05","71675","AR",
"05","71676","AR",
"05","71677","AR",
"05","71678","AR",
"05","71701","AR",
"05","71720","AR",
"05","71722","AR",
"05","71725","AR",
"05","71726","AR",
"05","71730","AR",
"05","71740","AR",
"05","71742","AR",
"05","71743","AR",
"05","71744","AR",
"05","71745","AR",
"05","71747","AR",
"05","71748","AR",
"05","71749","AR",
"05","71751","AR",
"05","71752","AR",
"05","71753","AR",
"05","71758","AR",
"05","71759","AR",
"05","71762","AR",
"05","71763","AR",
"05","71764","AR",
"05","71765","AR",
"05","71766","AR",
"05","71767","AR",
"05","71769","AR",
"05","71770","AR",
"05","71801","AR",
"05","71822","AR",
"05","71825","AR",
"05","71826","AR",
"05","71827","AR",
"05","71828","AR",
"05","71831","AR",
"05","71832","AR",
"05","71833","AR",
"05","71834","AR",
"05","71835","AR",
"05","71836","AR",
"05","71837","AR",
"05","71838","AR",
"05","71839","AR",
"05","71841","AR",
"05","71842","AR",
"05","71845","AR",
"05","71846","AR",
"05","71847","AR",
"05","71851","AR",
"05","71852","AR",
"05","71853","AR",
"05","71855","AR",
"05","71857","AR",
"05","71858","AR",
"05","71859","AR",
"05","71860","AR",
"05","71861","AR",
"05","71862","AR",
"05","71864","AR",
"05","71865","AR",
"05","71866","AR",
"05","71901","AR",
"05","71909","AR",
"05","71913","AR",
"05","71921","AR",
"05","71922","AR",
"05","71923","AR",
"05","71929","AR",
"05","71931","AR",
"05","71933","AR",
"05","71935","AR",
"05","71937","AR",
"05","71940","AR",
"05","71941","AR",
"05","71942","AR",
"05","71943","AR",
"05","71944","AR",
"05","71945","AR",
"05","71949","AR",
"05","71950","AR",
"05","71952","AR",
"05","71953","AR",
"05","71956","AR",
"05","71957","AR",
"05","71958","AR",
"05","71959","AR",
"05","71960","AR",
"05","71961","AR",
"05","71962","AR",
"05","71964","AR",
"05","71965","AR",
"05","71968","AR",
"05","71969","AR",
"05","71970","AR",
"05","71971","AR",
"05","71972","AR",
"05","71973","AR",
"05","72001","AR",
"05","72002","AR",
"05","72003","AR",
"05","72004","AR",
"05","72005","AR",
"05","72006","AR",
"05","72007","AR",
"05","72010","AR",
"05","72011","AR",
"05","72012","AR",
"05","72013","AR",
"05","72014","AR",
"05","72015","AR",
"05","72016","AR",
"05","72017","AR",
"05","72020","AR",
"05","72021","AR",
"05","72022","AR",
"05","72023","AR",
"05","72024","AR",
"05","72025","AR",
"05","72026","AR",
"05","72027","AR",
"05","72028","AR",
"05","72029","AR",
"05","72030","AR",
"05","72031","AR",
"05","72032","AR",
"05","72036","AR",
"05","72038","AR",
"05","72039","AR",
"05","72040","AR",
"05","72041","AR",
"05","72042","AR",
"05","72044","AR",
"05","72045","AR",
"05","72046","AR",
"05","72047","AR",
"05","72048","AR",
"05","72051","AR",
"05","72052","AR",
"05","72055","AR",
"05","72057","AR",
"05","72058","AR",
"05","72060","AR",
"05","72061","AR",
"05","72063","AR",
"05","72064","AR",
"05","72065","AR",
"05","72066","AR",
"05","72067","AR",
"05","72068","AR",
"05","72069","AR",
"05","72070","AR",
"05","72072","AR",
"05","72073","AR",
"05","72076","AR",
"05","72079","AR",
"05","72080","AR",
"05","72081","AR",
"05","72082","AR",
"05","72083","AR",
"05","72084","AR",
"05","72086","AR",
"05","72087","AR",
"05","72101","AR",
"05","72102","AR",
"05","72103","AR",
"05","72104","AR",
"05","72105","AR",
"05","72106","AR",
"05","72110","AR",
"05","72111","AR",
"05","72112","AR",
"05","72113","AR",
"05","72114","AR",
"05","72116","AR",
"05","72117","AR",
"05","72118","AR",
"05","72120","AR",
"05","72121","AR",
"05","72122","AR",
"05","72125","AR",
"05","72126","AR",
"05","72127","AR",
"05","72128","AR",
"05","72129","AR",
"05","72130","AR",
"05","72131","AR",
"05","72132","AR",
"05","72133","AR",
"05","72134","AR",
